chr	start	end	gene_name	gene_type	gene_len	gene_len_500	RS_value	RS_500_value	phast_value	phast_500_value	phylo_value	phylo_500_value	iHS_GBR_max_500	expected_iHS	iHS_snps_per_gene	pval_iHS_max	pval_iHS_max_fdr	DRC150	SDS	DRC150_signif_snp_count	oe_lof_upper	pLI	mis_z	GO_BP_Count	GO_MF_Count	interactors_bg	n_interactions	ENSG_from_GTEx	median_expr_all_tissues	max_expr_all_tissues	num_tissues_at_least_5_TPM
chr2	169983618	170219195	LRP2	protein_coding	235577	236577	-0.0166539829991892	-0.0199058723079589	0.0789473760171833	0.0787293692962545	0.3397276007420079	0.337764300840741	5.282	3.280928103049466	1933.0	0.0001234929064295	0.0111477849663394	0.00146436	2.526070005	0	0.249	0.99999	2.0673	38.0	9.0	{'SYT1', 'ZNF264', 'SEMG1', 'RHOQ', 'INSR', 'ANAPC10', 'ZC2HC1C', 'GIPC1', 'SEC61B', 'CDC42', 'LRPAP1', 'ANKS1B', 'RAB4A', 'CCDC59', 'GLI4', 'SCGB1A1', 'IGFL3', 'LECT2', 'DLG4', 'APOH', 'ITGB1BP1', 'DLK2', 'VIP', 'LPA', 'IL20', 'THBS1', 'RNASE13', 'ZNF517', 'EIF3D', 'FGFRL1', 'ZBTB48', 'CXCL16', 'MEPE', 'CUL3', 'RBP1', 'ATN1', 'CLU', 'INSL6', 'LRP1B', 'PRSS23', 'DCLK1', 'DLG2', 'RAB35', 'LRP2BP', 'SEC62', 'MAGI1', 'BRD1', 'SULF2', 'FEZF1', 'NOS1AP', 'RAB5C', 'MAP7', 'CTGF', 'IFITM1', 'B3GNT2', 'ZNF408', 'TMEM17', 'IL10', 'SYNJ2BP', 'ZFP41', 'MAPK8IP1', 'LAMTOR1', 'HOOK1', 'APP', 'AMBN', 'ACAD9', 'LAMP2', 'DAB1', 'DLG3', 'RAC1', 'FGF17', 'DAB2', 'SNW1', 'RAB11A', 'IGFBP3', 'RAB9A', 'FAM19A4', 'DYRK1A', 'RAB5A', 'PDGFD', 'APOE', 'ANKRA2', 'SP1', 'LAMP3', 'GC', 'PDIA4', 'FBXO2', 'SOST', 'DKK2', 'CALCA', 'USP40', 'SCN3A', 'EGFL6', 'VDAC2', 'ZDHHC15', 'KRAS', 'NPTX1', 'STIM1', 'LGALS1', 'APBA2', 'LDLRAP1', 'RPS28', 'MANSC1', 'ZNF224', 'MAPK8IP2', 'NTN5', 'WFDC1', 'ZSCAN29', 'SNX17', 'MTRF1', 'RNF123', 'TIMP3', 'ANKRD36B', 'UTP14C', 'LPL', 'DEFB125', 'TRIM33', 'PPIB', 'GJA1', 'RAB7A', 'FAM150B', 'RHOA', 'ARHGAP19', 'PLAU', 'RAB2A', 'TNFAIP6', 'STX7', 'EMX2', 'MRPL11', 'GCG', 'IFITM3', 'RIBC2', 'FAM19A3', 'GREM2', 'OBP2A'}	184.0	ENSG00000081479.12	0.02290745	27.3617	5.0
chr2	191829083	191885686	STAT1	protein_coding	56603	57603	-0.4867526512729007	-0.4856909520337482	0.0520124905040368	0.0519014461052375	0.1358637174708054	0.1318430810895265	2.528	2.8538233437815688	463.0	0.930281006081514	1.0	0.00441296	2.733842301	1	0.187	0.99999	5.1492	44.0	20.0	{'IL27RA', 'YAP1', 'RNF11', 'PIAS1', 'EIF1AD', 'PHGDH', 'RPS6KB1', 'DUSP2', 'ACTC1', 'TNFAIP3', 'PARP9', 'TRMT1', 'HSF1', 'TRADD', 'CAMK2A', 'ISG15', 'JAK2', 'CTNNB1', 'CDC42', 'HDLBP', 'CASP12', 'FOXA3', 'ACTR3', 'ARHGAP24', 'SHMT2', 'IFNL3', 'PRMT1', 'DTX3L', 'SPACA1', 'ARRB2', 'PKNOX1', 'SNX6', 'SNX1', 'MAP7D3', 'BCL3', 'STAT1', 'NR1H2', 'IRF9', 'RB1', 'CTNNBL1', 'HLA-DRB5', 'LZTR1', 'NAA15', 'CUL4A', 'MYO1C', 'NSF', 'HSPA8', 'CEBPA', 'HSPA1A', 'USP13', 'OVOL2', 'MBD1', 'BRCA1', 'APEH', 'VPS26A', 'AIRN', 'SPTB', 'DHCR24', 'PPP2R4', 'PPM1H', 'E2F1', 'HIRIP3', 'MFSD4', 'RPP25', 'ND4L', 'WWP2', 'MAVS', 'SMARCA4', 'ATP6V1C1', 'LMO2', 'FANCC', 'STAU1', 'PLEKHA4', 'SQSTM1', 'GSK3A', 'BID', 'NAA10', 'GNB2', 'HSP90B1', 'SNCA', 'C9orf72', 'AGAP3', 'HIST2H3C', 'CCDC8', 'AARS', 'PRNP', 'ITGAV', 'MAP1LC3B', 'WDR1', 'EP300', 'GNB2L1', 'CUL4B', 'ERBB2', 'VPS29', 'IL2RB', 'PRMT9', 'HSPA4L', 'TAF6', 'PIK3CA', 'KCNA3', 'USP39', 'SARS', 'AP1S1', 'CAND1', 'TGFBR2', 'DDX6', 'NFKBIA', 'RPA2', 'MLST8', 'ESR1', 'KIT', 'PSMC3', 'STAT4', 'GFAP', 'MYH14', 'PTK2', 'TSNAX', 'KPNA1', 'GYPA', 'XPO1', 'TNFRSF1A', 'PPARG', 'IRAK1', 'LIMA1', 'IFNAR2', 'RNF4', 'COPS5', 'HSP90AB1', 'METTL21B', 'ATG16L1', 'ZRANB1', 'EZH2', 'IGBP1', 'IDE', 'MAP7D1', 'TRIM67', 'PDGFRA', 'GGH', 'RAF1', 'SPPL3', 'CLEC16A', 'ATM', 'PAK2', 'DBN1', 'IRF1', 'CEBPB', 'STAT5A', 'FTH1', 'GTF2I', 'HLA-B', 'DOCK4', 'SNX2', 'YAF2', 'IFNA5', 'NPAS1', 'TPM1', 'SNX27', 'PIAS2', 'DOT1L', 'MCM5', 'CDK9', 'MAPT', 'PRKCD', 'TNK2', 'PRKCB', 'ABL1', 'C3orf18', 'TMOD3', 'ELP2', 'TBCD', 'U2AF2', 'EIF2AK2', 'SLITRK5', 'DDB1', 'CDH1', 'PDGFRB', 'TYK2', 'PML', 'SIRPA', 'MOK', 'HDAC1', 'HADH', 'GSPT2', 'RELA', 'MYO1B', 'NMD3', 'HDAC3', 'TES', 'LASP1', 'NOMO2', 'COL6A1', 'HERPUD1', 'SMARCA2', 'USP2', 'MYC', 'RTF1', 'ATP1A1', 'TIPARP', 'RNF31', 'HSCB', 'BICD2', 'TRIM11', 'DCTN1', 'NR2C2', 'NTRK1', 'ATG5', 'SPTBN1', 'HUWE1', 'SHMT1', 'RPA1', 'VCP', 'FANCE', 'ATG7', 'MAGEA3', 'SMURF1', 'RPA3', 'RPN2', 'NAA40', 'CCNF', 'JUN', 'HIST1H2BJ', 'TRIM28', 'PRMT3', 'HDAC4', 'SRC', 'G3BP1', 'CREBBP', 'CD2AP', 'FKBP4', 'TGFB1', 'AQP3', 'NARFL', 'OTUD4', 'VDR', 'TRIM21', 'PPARA', 'MYL6B', 'PTPN2', 'GPR45', 'MYO6', 'UBE2I', 'PRKCE', 'NR1H3', 'UNK', 'USP4', 'IFNGR1', 'SOCS5', 'OTULIN', 'MYO1D', 'SEPT6', 'DNAJC6', 'MTOR', 'AHSA1', 'TP53', 'ATF3', 'USP22', 'B3GAT1', 'ACTN4', 'SHANK1', 'CELA3A', 'PAWR', 'KARS', 'NPEPL1', 'RNF168', 'CTTN', 'IL13RA2', 'DCAF13', 'RNF220', 'FOS', 'MSN', 'ZC3H11B', 'UBXN6', 'IFNA14', 'ESR2', 'BRD4', 'EGFR', 'TEX264', 'PPARD', 'RICTOR', 'CNOT10', 'STAT3', 'RXRA', 'NOMO1', 'PRKD3', 'SPTAN1', 'POR', 'JMJD6', 'TEX101', 'JAK1', 'STAT2', 'CIAPIN1', 'FBXW7', 'IFNL1', 'CASP7', 'NMI', 'PTPN11', 'CSNK1A1', 'BPIFB3', 'CASP3', 'ARPC4', 'WWTR1'}	502.0	ENSG00000115415.18	33.23665	501.452	56.0
chr2	197059093	197458416	HECW2	protein_coding	399323	400323	-0.1138118715425858	-0.1134953098123265	0.0648040683857428	0.0649544567761532	0.1239471831074092	0.1241106931153093	5.035	3.4157216655420592	3144.0	0.0007508963919233	0.0443322324997157	0.001723	2.899954529	0	0.257	0.9997	3.3052	4.0	2.0	{'POLRMT', 'MBIP', 'PSMB1', 'DHX36', 'PHF3', 'PNP', 'PAK4', 'KAT2A', 'GTF2F2', 'HECW1', 'EIF3H', 'CTNNBL1', 'ZP3', 'HECW2', 'PCNA', 'USP9X', 'TMEM171', 'NCKAP5', 'CARD14', 'SPAG5', 'DNAJA2', 'ZC3H3', 'DNAJC8', 'CABIN1', 'ESCO1', 'CHEK1', 'SF3A2', 'TAF5L', 'UBE2L3', 'PAFAH1B2', 'MAP7D1', 'MED14', 'SMAD5', 'SLCO4C1', 'CCNK', 'ANAPC5', 'AFF4', 'NTPCR', 'LITAF', 'RSPH9', 'CAPZB', 'LGALS7', 'ZFP64', 'L3MBTL3', 'PEX11B', 'ACTL6A', 'ENAH', 'SNW1', 'SCML2', 'RNMT', 'ELAVL1', 'NSMCE4A', 'EEF1D', 'TUBGCP3', 'PRDX2', 'S100A14', 'PHC2', 'SP2', 'SMURF1', 'SENP3', 'CENPF', 'INCENP', 'LMNA', 'CRTC2', 'YEATS4', 'ZC3H14', 'SNRPB2', 'AMOTL2', 'RAD54L', 'CNOT10', 'MOB1A', 'SPAST', 'KAT8', 'NUDCD1', 'SPHK2', 'CDC20', 'TOMM34', 'DHRS7B', 'CACTIN', 'ETF1', 'LRP3', 'RADIL', 'AMOTL1', 'OSBPL8', 'GIPC1', 'ANAPC4', 'HSPH1', 'TRIM25', 'WBP1', 'LACRT', 'ZZZ3', 'ARF4', 'ZMYND8', 'MAP1S', 'SCAPER', 'ZSWIM6', 'ZBTB9', 'RAD54B', 'NUDT16L1', 'SLC25A17', 'MAP2', 'PKN3', 'UPF3B', 'FAM133B', 'TMEM51', 'WIZ', 'CBX5', 'TUBGCP2', 'KDM4D', 'GGCT', 'RPL24', 'NAIP', 'KPNA1', 'FZR1', 'LAMC1', 'MED16', 'MTHFD1L', 'TRMT2A', 'NPLOC4', 'PSMA7', 'CTR9', 'SIRT5', 'ZRANB1', 'CDC27', 'ZMAT4', 'CPSF2', 'SMCHD1', 'CHAMP1', 'MARK1', 'AHCY', 'LDLRAD4', 'FAM120A', 'RNMTL1', 'ZNF207', 'ILDR1', 'WWP1', 'NTHL1', 'FOXK2', 'PSMB3', 'AMOT', 'TCEB3B', 'SUPT20H', 'ANGEL2', 'TSC2', 'TUBG1', 'USP21', 'NCOA5', 'KCTD6', 'WBP11', 'RGAG1', 'TP53', 'BAIAP2L1', 'RCL1', 'LYNX1', 'TMED7', 'PWP2', 'DRG1', 'MIOS', 'EXOSC7', 'CUEDC1', 'CSTF3', 'NOSIP', 'PPIB', 'FAM120B', 'PC', 'CALML3', 'CYCS', 'GATAD1', 'RBM15B', 'EP400', 'EMG1', 'PHF6', 'ERV3-1', 'CBX3', 'MECP2', 'RNASE4', 'HUS1', 'DDX24', 'PRRG1', 'TECR', 'GRB10', 'ARRDC3', 'FAM189B', 'ARRDC2', 'ARRDC1', 'TADA2B', 'INTS4', 'ALKBH5', 'FRG1', 'KMT2A', 'TP73', 'GPALPP1', 'XIRP2', 'C17orf53', 'ALDOC', 'CHTOP', 'PXDN', 'ERCC6', 'RNF2', 'CBX4', 'CFL1', 'ZNF638', 'GLCCI1', 'SPG20', 'MICALL1', 'LARP4B', 'LMNB1', 'ZC3H7B', 'EIF2AK2', 'MOS', 'RPS6KA4', 'CKMT1B', 'POLR2B', 'RING1', 'BAIAP2', 'ZRANB3', 'ECM1', 'ACTR5', 'CDYL', 'RAI1', 'DYSF', 'DGCR2', 'KIAA0586', 'C11orf84', 'DDT', 'WDR36', 'GMPPA', 'EIF3J', 'HSD17B4', 'MEIOB', 'DUS3L', 'RNF123', 'CIT', 'RRP9', 'AVL9', 'VPS33B', 'RAD21', 'POP1', 'SRBD1', 'GSK3B', 'LAMB1', 'CDT1', 'MPG', 'EGFLAM', 'NFX1', 'SLC25A6', 'YAP1', 'SH3BP1', 'HNRNPD', 'ANKRD65', 'MORC4', 'PKN2', 'LSM14A', 'ZCCHC17', 'MORC2', 'HMG20A', 'NELFA', 'PTPN14', 'SLC35E1', 'TRIM3', 'DCUN1D5', 'YTHDF3', 'CDC23', 'CBX1', 'PRMT5', 'DMAP1', 'ANXA1', 'RBBP6', 'TAAR2', 'SRSF10', 'ZNF579', 'ASTE1', 'SRCAP', 'CYFIP1', 'ACSL4', 'MS4A10', 'MED12', 'EIF3I', 'HERC5', 'SPECC1', 'ABO', 'RBM28', 'RBM42', 'CALM3', 'APRT', 'SRPK1', 'XRN1', 'UBE2D2', 'PIP5K1A', 'FBXL15', 'CSNK2A1', 'LSM14B', 'GRN', 'ASXL2', 'TMEM174', 'USP10', 'UBE2D3', 'LOC390760', 'FAM189A2', 'DIDO1', 'CCNA1', 'SEH1L', 'CSK', 'FAM60A', 'ANAPC1', 'MACF1', 'CDC16', 'MRPS9', 'CEP55', 'MAZ', 'SERPINB12', 'EGFR', 'PBRM1', 'PRKG1', 'METAP1', 'HSD17B12', 'TFAP2A', 'PSMB7', 'PTPLAD1', 'KIN', 'SAMD1', 'ASCC3'}	359.0	ENSG00000138411.10	2.139145	14.4921	7.0
chr2	220299567	220363009	SPEG	protein_coding	63442	64442	0.1889902318653258	0.1817660938518357	0.1286717947101289	0.1283769436082058	0.5572064562907854	0.5518562428230036	4.829	2.808640010869368	402.0	0.0002757750826782	0.0213669331249764	0.00152679	0.8793302751	0	0.293	0.92315	2.7761	5.0	5.0	{'MEOX2', 'YWHAQ', 'VAPB', 'FBXO22', 'YWHAB', 'NEUROG3', 'YWHAG', 'PRMT1', 'HSF2BP', 'MYC', 'TOP3B', 'FZR1', 'YWHAZ', 'PICK1', 'ATG16L1', 'APP', 'ALK', 'GNB2', 'YWHAH'}	23.0	ENSG00000072195.14	8.963104999999999	209.173	43.0
chr2	227596032	227664475	IRS1	protein_coding	68443	69443	0.2455422463948103	0.2465586100830897	0.109593939482489	0.1104079028843799	0.3714982978536884	0.3718685828665236	6.049	2.858587364286924	470.0	3.425069386997493e-07	0.0001332767151467	0.00100383	1.944584767	0	0.502	0.023645	0.067631	18.0	10.0	{'BCL2', 'RPS6KB1', 'RPRD1A', 'INSR', 'BCL2L1', 'CUL1', 'JAK2', 'LRPAP1', 'GDI1', 'PTPRF', 'NCK2', 'TRIM72', 'IGF1R', 'KIAA1429', 'FBXO25', 'YWHAE', 'USP9X', 'GRB10', 'CUL3', 'UNC13D', 'SIRT1', 'KLHL13', 'FAIM', 'ERBB2', 'CBLB', 'PIK3CA', 'YWHAB', 'ATPAF1', 'PTPN1', 'UBTF', 'TRAF4', 'IRS2', 'ESR1', 'FBXW11', 'CD36', 'PASK', 'PTK2', 'MAPK3', 'CIAO1', 'BCAR3', 'PIK3R2', 'GLB1', 'PTPRD', 'RNF4', 'PIK3CB', 'AP3S1', 'ZRANB1', 'PLCG2', 'ATG16L1', 'APP', 'SFN', 'ALK', 'PRKCD', 'KLHL9', 'DVL2', 'RPTOR', 'NUMB', 'DYRK1A', 'PELI1', 'SOCS1', 'TOP3B', 'PELI2', 'MAPK8', 'IKBKB', 'CSNK2B', 'UBC', 'FAM129B', 'DLG1', 'AKT1', 'NEDD4', 'PIK3R1', 'CD2AP', 'RAD51', 'IRS1', 'YWHAH', 'BTRC', 'PIK3R3', 'CSNK2A2', 'YWHAQ', 'CUL7', 'FBXW8', 'CHUK', 'MTOR', 'ZDHHC23', 'CBL', 'SH2B1', 'TRIM29', 'GRB2', 'YWHAG', 'FYN', 'ESR2', 'RNF123', 'EGFR', 'JAK3', 'EGLN3', 'YWHAZ', 'GSK3B', 'SMAD3', 'SOCS3', 'ZDHHC18', 'JAK1', 'NISCH', 'KHDRBS1', 'PTPN11', 'PTPRU', 'CSNK1A1', 'HDAC2', 'LAMTOR3'}	253.0	ENSG00000169047.5	7.663185	50.3412	33.0
chr20	32077880	32237842	CBFA2T2	protein_coding	159962	160962	0.0457920481426838	0.0422085523726096	0.0994035208361985	0.0993795740609584	0.1757610870081644	0.1750875796771908	5.423	3.08422726511567	980.0	2.8717014449619604e-05	0.0035801474033744	0.00281254		0	0.263	0.99585	2.475	7.0	3.0	{'BAG4', 'SIN3A', 'ATXN1L', 'IRF2BP2', 'MAGEA6', 'NFIB', 'CEP83', 'NEUROG1', 'HDAC3', 'KRTAP13-2', 'NFIA', 'SYCE3', 'TCF4', 'NFIX', 'SORBS3', 'PRDM6', 'ZC2HC1A', 'MDFI', 'COASY', 'WDYHV1', 'NCOR1', 'PEX14', 'ID3', 'NOTCH3', 'APEX1', 'PDP1', 'RUNX1T1', 'MEN1', 'SIKE1', 'TAL1', 'KIFC3', 'RERE', 'CBFA2T2', 'CBFA2T3', 'NFIC', 'FBXL19', 'APP', 'C16orf70', 'PRDM14', 'RUNX1', 'TCP1', 'GTF2E1', 'CUL3', 'ATN1', 'TAL2', 'HNRNPL', 'LBP'}	66.0	ENSG00000078699.21	10.5886	23.7198	51.0
chr21	41382925	42219065	DSCAM	protein_coding	836140	837140	-0.5096313198746621	-0.5087855590462766	0.039060754179922	0.0392592816016436	-0.0779993625469419	-0.0773212138949279	6.194	3.66206777879048	7994.0	2.3444869818867176e-06	0.0005932129524021	0.00179084	2.447061842	0	0.189	1.0	3.2228	16.0	4.0	{'IST1', 'COG1', 'GPRASP1', 'SUPV3L1', 'SDHA', 'MAP4K4', 'KRT222', 'CAMK2A', 'STAG1', 'SACS', 'PDE4DIP', 'MORF4L2', 'ARIH2', 'PTPN13', 'SEMA4D', 'ARL8B', 'NEFL', 'KIF21A', 'GNPTAB', 'DLG4', 'POLR3B', 'POLDIP2', 'KPNB1', 'PSMD2', 'KIFC3', 'FAM96B', 'RILPL1', 'MITD1', 'PIH1D2', 'S100A10', 'CEP63', 'LIMK1', 'ATP6V1B2', 'GUF1', 'RCBTB1', 'MTA3', 'MLLT4', 'BTBD1', 'MAGI2', 'MAGI3', 'LMO2', 'SIPA1L1', 'ZBTB47', 'AP2B1', 'CLU', 'RUFY2', 'ENC1', 'DNAJA2', 'KIAA1033', 'AP2A1', 'CUL9', 'DLG2', 'GLUL', 'TTC17', 'CXXC5', 'CAP2', 'ASTN1', 'SEPT2', 'NF2', 'TRIM37', 'ARCN1', 'GFAP', 'PRPF8', 'PLEC', 'EEF2', 'MNAT1', 'VIM', 'MPRIP', 'ROBO1', 'EYA3', 'COPS5', 'DPYSL2', 'UBA3', 'C22orf29', 'SYNGAP1', 'LGR4', 'IFT122', 'SKIL', 'TFIP11', 'METAP2', 'BFSP1', 'DST', 'KIF5A', 'ATP5B', 'PAX6', 'TRIP11', 'NUP43', 'TARSL2', 'LDB1', 'SYNE1', 'WDR13', 'ACO1', 'IFT88', 'NOMO2', 'RAPGEF4', 'PDLIM5', 'DYRK1A', 'CLTC', 'ZNF365', 'CPNE5', 'FLNB', 'MTMR10', 'DIP2A', 'CSNK2B', 'ZNF202', 'INTS8', 'HLA-A', 'SPTBN1', 'DLG1', 'XRN2', 'BICD1', 'NEFM', 'EIF3C', 'NAPA', 'MAT2A', 'CADPS', 'HNRNPF', 'APC2', 'LARS', 'AGO2', 'KDM4C', 'AMOTL2', 'WDR59', 'NCK1', 'IQGAP1', 'MACF1', 'MAP3K11', 'ACTN4', 'KCNN1', 'KALRN', 'SOS2', 'KLHL4', 'VPS54', 'COG4', 'UQCRC1', 'DYNC1H1', 'KIF3A', 'SUPT5H', 'KRT83', 'SGSM3', 'CIT', 'METAP1', 'USP11', 'TTC7B', 'STAT3', 'CRTAC1', 'PPP1R16B', 'RUFY3', 'KIAA1598', 'MAATS1', 'LNX1', 'KHDRBS1', 'ATRX', 'CSDE1', 'NAPB', 'MERTK', 'ACTN1', 'GFPT1', 'ZBTB43', 'WARS'}	160.0	ENSG00000171587.14	0.03284375	8.67787	8.0
chr22	24129149	24176703	SMARCB1	protein_coding	47554	48554	-0.3379550105143626	-0.3477483776825802	0.0761973756150902	0.0757464266589776	0.0470909492366572	0.0435242410512007	4.654	2.89051156069174	520.0	0.0008460902362047	0.0481802426745238	0.00191866	1.392509668	0	0.22	0.9971	3.6016	25.0	8.0	{'MBIP', 'PSMB1', 'POLR3A', 'SIN3A', 'ARID1B', 'BRD7', 'HDLBP', 'NCK2', 'TWF1', 'PTEN', 'RBBP7', 'BRD2', 'TBL1XR1', 'C1orf131', 'KPNB1', 'CCDC120', 'RPS6KA5', 'H1F0', 'GADD45G', 'DPF2', 'E2F4', 'SLC7A2', 'CUL3', 'AMY1A', 'ETS1', 'EP300', 'ARID4B', 'CHD3', 'KRT15', 'CABIN1', 'CAND1', 'CNP', 'TFAP4', 'CDX2', 'COPS5', 'PPP1R15A', 'ATM', 'KMT2C', 'DNM2', 'EFTUD2', 'ACTL6A', 'BRCA2', 'SCML2', 'HSFY1', 'KRT6B', 'UBN1', 'PRAMEF2', 'ERCC3', 'SMC4', 'T', 'KAT6A', 'CAMK2D', 'GORASP2', 'MLLT1', 'YEATS4', 'SMARCAD1', 'KIF20A', 'BCL7B', 'GATAD2B', 'WDHD1', 'MBD2', 'ABI2', 'MYH10', 'KMT2B', 'TOP1', 'SSRP1', 'PKP1', 'CCDC33', 'PPP1CA', 'TRA2A', 'FAM154A', 'GLTSCR1', 'RXRA', 'ARID1A', 'FUS', 'CHAF1A', 'TLX1', 'MESDC2', 'SP7', 'PTP4A3', 'NMI', 'RAN', 'CALR', 'SMARCC1', 'HSF1', 'KPNA4', 'FBXO22', 'KPNA2', 'DPF1', 'ARHGEF12', 'DRAP1', 'CXCL11', 'EPAS1', 'TRIM14', 'MEN1', 'HIST1H2BB', 'LENG8', 'KCTD9', 'DPF3', 'CARM1', 'PLEKHA4', 'MED21', 'RCOR1', 'ZNF688', 'MAP1LC3B', 'CPSF6', 'VHL', 'ZNF398', 'NONO', 'GOLGA2', 'GFAP', 'BCL7C', 'NCOR1', 'SS18L2', 'RBM25', 'VIM', 'DLST', 'PDPK1', 'YME1L1', 'WDR5', 'PICK1', 'SMARCC2', 'AR', 'ZRANB1', 'EZH2', 'APP', 'SUZ12', 'NR0B2', 'H2AFY', 'PDCD6', 'ERG', 'CPSF2', 'FAM9B', 'STK11IP', 'CCL21', 'DOT1L', 'TEX13B', 'ZDHHC17', 'NFIB', 'LZTS2', 'FOXN1', 'HDAC1', 'FLII', 'KDM1A', 'BCL2L11', 'VWA8', 'NR2C2', 'FNBP1', 'ACTG1', 'FAM90A1', 'HNRNPC', 'BHLHE40', 'PRKAB2', 'AKT1', 'CREBBP', 'SPTBN2', 'SMARCB1', 'GTF2E1', 'SMARCD1', 'MRPL53', 'SS18', 'TP53', 'NUMA1', 'NR3C1', 'NFIX', 'UBR5', 'BRD4', 'KPNA6', 'RECQL4', 'SPTAN1', 'TP53BP1', 'SMARCE1', 'DEK', 'MECP2', 'AES', 'FAM208B', 'ELP3', 'SAMM50', 'SUPT16H', 'SF3A1', 'GATA3', 'TACC2', 'POLR2A', 'ROR1', 'SH3BGRL3', 'TSC22D4', 'MBD3', 'RBBP4', 'TRIM35', 'FLI1', 'SNIP1', 'RAE1', 'RPN1', 'RBBP5', 'SQSTM1', 'H3F3A', 'LY96', 'HIST1H3C', 'CALCOCO2', 'SF3B3', 'NCSTN', 'OTX2', 'LNX2', 'KMT2A', 'HCFC1', 'DDIT3', 'SON', 'MYOD1', 'TNRC6A', 'SS18L1', 'RAF1', 'PPP1CC', 'ARID2', 'SMARCD3', 'LSS', 'CDK9', 'RELB', 'HIST1H4A', 'LMNB1', 'HOOK2', 'BARD1', 'LDOC1', 'PPP1R12A', 'CHD4', 'SMARCA2', 'MYC', 'HNRNPM', 'TEKT5', 'MYCN', 'NFIC', 'CCNF', 'CDYL', 'JUN', 'BCL7A', 'CCNH', 'CHMP4A', 'KLF1', 'PHF10', 'RBPJ', 'UBQLN4', 'ARL11', 'HOMEZ', 'GATA1', 'BAZ1B', 'SMARCD2', 'H2AFX', 'BRD3', 'IKZF3', 'MAPK8IP2', 'SMARCA5', 'SYMPK', 'KRT19', 'HMGA1', 'CCDC36', 'SOX2', 'H2AFZ', 'SAP30', 'MDC1', 'KRT6C', 'NUCKS1', 'HGS', 'MTA2', 'HDAC2', 'SIN3B', 'QSOX2', 'YAP1', 'FAS', 'HNRNPD', 'ACTC1', 'ACTL6B', 'CDK8', 'MCPH1', 'GATA4', 'SEC61B', 'TRIM27', 'NFIA', 'KIF22', 'HIRA', 'ACTB', 'CEBPA', 'TOP2B', 'DPH6', 'BRCA1', 'TNFAIP1', 'CDC23', 'WWP2', 'SMARCA4', 'ACTA1', 'PRMT5', 'CD69', 'SNCA', 'APC', 'GTF2F1', 'C9orf72', 'CHFR', 'USP5', 'TAF6', 'BLZF1', 'ASF1A', 'DNAJA3', 'HIST1H2AB', 'SRCAP', 'ZC3H11A', 'PFKFB4', 'XPO1', 'MYO5B', 'DEPTOR', 'BRD9', 'PARP1', 'NFATC1', 'CYB5D2', 'KLC3', 'MIF4GD', 'GRM2', 'MXI1', 'SAP18', 'CEBPB', 'SCYL1', 'TPRX2P', 'ZAK', 'TFIP11', 'PPP1CB', 'PAX6', 'EMD', 'HSF2BP', 'GATA2', 'ATP6V0D1', 'ATP5A1', 'KRT6A', 'TRIM28', 'XPC', 'XPO5', 'TBL1X', 'SOX9', 'BRDT', 'RB1CC1', 'EIF4A3', 'RUSC1', 'HIST2H2BE', 'PI4KA', 'FOS', 'KAT2B', 'OSGIN1', 'CCNE1', 'RINT1', 'TAF1D', 'ESR2', 'ING2', 'PBRM1', 'CORO2A', 'VTN', 'IL16', 'RUNX1', 'MLLT10', 'ING1'}	680.0	ENSG00000099956.18	43.7107	136.382	56.0
chr22	41565193	41579148	RP1-85F18.6	antisense	13955	14955	0.3619082017914726	0.3371624176529588	0.1039141526334647	0.1033485790705449	1.0562265854532429	1.036167836843865	4.267	2.273625619376203	87.0	0.0008614513499666	0.0486772135750117		2.688167768	0								ENSG00000232754.1	0.0	1.99942	0.0
chr3	6811687	7783215	GRM7	protein_coding	971528	972528	-0.4203502620614125	-0.4206176647870293	0.0450454150575176	0.04506828286692	-0.0053210344941164	-0.0053480969185463	5.864	3.718561330879973	9982.0	2.255145299279171e-05	0.0029730012615616	0.00182952	2.699471759	0	0.244	0.99896	2.0548	9.0	8.0	{'GRIP1', 'SDCBP', 'GRM4', 'PICK1', 'NUP43', 'PPHLN1', 'GNAQ', 'PRKCA'}	14.0	ENSG00000196277.15	0.08280825	4.88367	0.0
chr3	9022274	9404737	SRGAP3	protein_coding	382463	383463	-0.1496027355325874	-0.1506424589334564	0.0702097405500662	0.0701192422737004	0.1169137066853525	0.1162564888920182	6.907	3.418906572450287	3181.0	7.873039220562816e-09	9.863189915243622e-06	0.00181918	3.207543946	0	0.243	0.9997	2.114	3.0	2.0	{'TGS1', 'CLOCK', 'LEMD3', 'FASLG', 'PRMT6', 'PGGT1B', 'ARHGAP24', 'NKTR', 'KDM1A', 'SUV39H1', 'CCDC22', 'DYRK1A', 'KIF2C', 'TNIK', 'KIAA1429', 'NME2P1', 'RNF123', 'TGM2', 'DISC1', 'ZMPSTE24', 'VAMP2', 'PPP1R13B', 'ENKD1', 'TP53BP2', 'ROBO1', 'YWHAZ', 'S100A10', 'CCDC85C', 'TRIM67', 'DTNBP1', 'DDRGK1', 'SPAG5', 'SRGAP2', 'RPS15', 'CUL3', 'VAMP3', 'RAPH1', 'RAD18', 'HIST1H1C', 'RAC1', 'SNCA', 'SMCHD1', 'ACAD8'}	60.0	ENSG00000196220.15	2.73691	54.4076	19.0
