ENSG	gene_name	median_expr_all_tissues	max_expr_all_tissues	num_tissues_at_least_5_TPM
ENSG00000236536.1	AC003986.7	0.0	2.50509	0
ENSG00000229533.1	AC003986.5	0.0	0.216066	0
ENSG00000146618.3	FERD3L	0.0	0.0	0
ENSG00000223838.1	AC007091.1	0.0	0.839498	0
ENSG00000105849.5	TWISTNB	8.509599999999999	26.3665	43
ENSG00000265932.1	MIR3146	0.0	0.0	0
ENSG00000173452.13	TMEM196	0.0433235	6.0081	3
ENSG00000237921.2	AC004543.2	0.0	0.488754	0
ENSG00000243004.5	AC005062.2	0.157498	2.8626	0
ENSG00000213860.4	RPL21P75	1.34645	4.27915	0
ENSG00000267055.1	RP11-486P11.1	0.0	0.836713	0
ENSG00000183742.12	MACC1	0.150911	23.8229	6
ENSG00000228598.1	MACC1-AS1	0.0	2.33341	0
ENSG00000233834.6	AC005083.1	0.189636	22.1737	6
ENSG00000226097.5	AC099342.1	0.0	2.08767	0
ENSG00000271133.5	CTA-293F17.1	2.0424249999999997	10.711	9
ENSG00000105855.9	ITGB8	6.40734	129.416	34
ENSG00000179460.5	EEF1A1P27	0.0	0.14004	0
ENSG00000231525.1	AC002486.2	0.0	0.0668181	0
ENSG00000004846.16	ABCB5	0.01175425	0.957333	0
ENSG00000223866.1	AC002486.3	0.0	0.0	0
ENSG00000164651.16	SP8	0.0	4.88413	0
ENSG00000219451.3	RPL23P8	0.7173075	2.65969	0
ENSG00000232790.2	LINC01162	0.0	0.300566	0
ENSG00000234839.1	RPS26P30	0.0	0.0	0
ENSG00000243633.3	RN7SL542P	0.0	0.0	0
ENSG00000225308.2	ASS1P11	0.0	0.168114	0
ENSG00000195024.2	RNU1-15P	0.0	0.0	0
ENSG00000229949.1	AC005094.2	0.0	0.0	0
ENSG00000105866.13	SP4	3.1466700000000003	12.4421	14
ENSG00000221783.1	MIR1183	0.0	0.0	0
ENSG00000105877.17	DNAH11	0.1266525	3.37683	0
ENSG00000164649.19	CDCA7L	5.97435	35.9555	31
ENSG00000136237.18	RAPGEF5	9.131185	131.119	46
ENSG00000251993.1	RNA5SP227	0.0	0.0	0
ENSG00000105889.14	STEAP1B	0.3832125	26.0861	3
ENSG00000233476.3	EEF1A1P6	3.98279	13.1338	25
ENSG00000232759.1	AC002480.3	0.30682750000000003	2.09613	0
ENSG00000225541.1	AC002480.5	0.0	1.04482	0
ENSG00000232949.1	AC002480.4	0.107517	0.637044	0
ENSG00000238033.1	AC002480.2	0.0	6.04371	2
ENSG00000179428.2	AC073072.5	0.12033450000000001	1.46792	0
ENSG00000136244.11	IL6	1.45554	54.435	17
ENSG00000228803.1	MTCYBP42	0.0	0.0	0
ENSG00000234513.1	AC073072.7	0.0	0.263456	0
ENSG00000196683.10	TOMM7	245.32150000000001	496.271	56
ENSG00000228649.8	AC005682.5	1.4269500000000002	6.28011	3
ENSG00000221740.1	SNORD93	0.0	0.0	0
ENSG00000226329.2	AC005682.6	0.7692140000000001	3.64312	0
ENSG00000226279.2	RPL12P10	0.09771345000000001	0.878709	0
ENSG00000122591.11	FAM126A	4.080585	25.8186	25
ENSG00000230658.1	KLHL7-AS1	0.3887125	4.78666	0
ENSG00000122550.17	KLHL7	8.6447	28.8937	49
ENSG00000230042.1	AK3P3	0.815247	4.16129	0
ENSG00000136243.16	NUPL2	17.2843	39.2753	55
ENSG00000226816.2	AC005082.12	0.4442815	12.5485	3
ENSG00000136235.15	GPNMB	37.2858	316.157	48
ENSG00000156928.4	MALSU1	17.33775	32.1899	56
ENSG00000136231.13	IGF2BP3	0.0505606	22.91	4
ENSG00000232627.1	AC021876.4	0.0	0.150459	0
ENSG00000252590.1	RNU7-143P	0.0	0.0	0
ENSG00000236654.2	AC079780.3	0.0	0.346305	0
ENSG00000232818.2	RPS2P32	1.25806	7.40659	2
ENSG00000164548.10	TRA2A	65.26565	134.546	56
ENSG00000224785.1	AC006026.9	0.0	0.109231	0
ENSG00000232553.3	CLK2P1	0.0662748	72.045	2
ENSG00000169193.11	CCDC126	4.59911	29.38	24
ENSG00000227436.1	FCF1P1	0.052492899999999995	0.339582	0
ENSG00000228953.1	AC006026.12	0.0	0.0	0
ENSG00000188732.10	FAM221A	3.059	10.1946	9
ENSG00000234286.1	AC006026.13	0.0	0.0	0
ENSG00000196335.12	STK31	0.259303	79.4328	2
ENSG00000234800.2	PCMTD1P3	0.0	0.0	0
ENSG00000231328.1	TPT1P7	0.0	0.0	0
ENSG00000227930.1	AC009508.1	0.0	0.404827	0
ENSG00000252041.1	RNA5SP228	0.0	0.0	0
ENSG00000228944.1	AC004485.3	0.0	2.51337	0
ENSG00000122585.7	NPY	0.517193	129.516	14
ENSG00000206877.1	RNU6-1103P	0.0	0.0	0
ENSG00000105926.15	MPP6	2.71364	14.2602	12
ENSG00000271096.1	SUMO2P14	0.0	0.0	0
ENSG00000271330.1	CTA-298G8.2	0.0	0.0	0
ENSG00000105928.13	DFNA5	9.319265	118.347	42
ENSG00000070882.12	OSBPL3	4.043329999999999	28.9803	20
ENSG00000234999.1	SNRPCP19	0.0	0.0902654	0
ENSG00000172115.8	CYCS	41.40375	131.937	56
ENSG00000153790.11	C7orf31	3.424265	83.8628	15
ENSG00000234406.1	AC004129.7	0.0	0.187526	0
ENSG00000213798.3	AC004129.9	0.0	0.0	0
ENSG00000105954.2	NPVF	0.0	0.61613	0
ENSG00000234922.1	TSEN15P3	0.0	0.0	0
ENSG00000233824.1	AC003985.1	0.0	1.14199	0
ENSG00000260951.1	RP5-978I12.1	0.0	7.16251	2
ENSG00000227386.1	AC091705.1	0.0	0.537184	0
ENSG00000223561.6	AC003090.1	0.6010525	9.08856	4
ENSG00000239622.1	CTA-242H14.1	0.0	0.257182	0
ENSG00000270933.1	CTD-2227E11.1	1.5946349999999998	29.7807	15
ENSG00000199085.3	MIR148A	0.0	0.0	0
ENSG00000050344.8	NFE2L3	5.44755	21.8675	31
ENSG00000273237.1	CTB-119C2.1	2.45599	23.7316	9
ENSG00000122566.20	HNRNPA2B1	404.20799999999997	889.442	56
ENSG00000122565.18	CBX3	49.2656	175.711	56
ENSG00000232383.1	AC010677.5	0.0	3.04293	0
ENSG00000086300.15	SNX10	4.32866	60.7885	28
ENSG00000225792.1	AC004540.4	0.9755545	19.2927	8
ENSG00000214870.8	AC004540.5	1.1939899999999999	9.22823	4
ENSG00000122548.5	KIAA0087	0.0880907	3.71952	0
ENSG00000280255.1	RP5-1007F24.1	0.397682	21.9139	10
ENSG00000233760.1	AC004947.2	0.194206	1.26762	0
ENSG00000222004.7	C7orf71	0.0234252	10.5236	2
ENSG00000005020.12	SKAP2	10.831199999999999	37.2487	45
ENSG00000213787.3	RPL7AP38	0.0	0.0371255	0
ENSG00000226059.2	HMGB3P20	0.0	0.365759	0
ENSG00000214869.5	TPM3P4	0.0	0.182584	0
ENSG00000213786.3	NHP2P2	0.0	0.032164	0
ENSG00000105991.7	HOXA1	0.537643	3.59971	0
ENSG00000233429.9	HOTAIRM1	8.06879	25.0708	33
ENSG00000105996.6	HOXA2	1.6601650000000001	10.337	10
ENSG00000105997.22	HOXA3	2.6981900000000003	27.7081	24
ENSG00000253552.7	HOXA-AS2	1.389885	11.1355	9
ENSG00000197576.13	HOXA4	4.895325	46.545	28
ENSG00000254369.6	HOXA-AS3	0.10522300000000001	3.12639	0
ENSG00000106004.4	HOXA5	6.035925000000001	117.891	30
ENSG00000106006.6	HOXA6	0.341811	14.8407	9
ENSG00000122592.7	HOXA7	0.7768415	10.7521	17
ENSG00000270182.1	RP1-170O19.24	0.0	0.834624	0
ENSG00000078399.17	HOXA9	0.3331185	35.2048	22
ENSG00000253187.2	HOXA10-AS	0.0	6.31718	3
ENSG00000253293.4	HOXA10	0.13084800000000002	70.4955	17
ENSG00000005073.5	HOXA11	0.03537145	200.701	15
ENSG00000240990.9	HOXA11-AS	0.0	54.6566	10
ENSG00000253508.1	RP1-170O19.14	0.0	30.6061	8
ENSG00000277966.1	HOXA11-AS1_4	0.0	0.0	0
ENSG00000106031.7	HOXA13	0.002995895	71.8658	8
ENSG00000243766.7	HOTTIP	0.0	12.8861	6
ENSG00000253308.2	RP1-170O19.17	0.0	16.1895	6
ENSG00000253405.1	EVX1-AS	0.0	4.07903	0
ENSG00000106038.12	EVX1	0.0	5.67336	2
ENSG00000213783.4	RPL35P4	0.0	0.0986073	0
ENSG00000236569.3	HNRNPA1P73	0.0	0.0	0
ENSG00000224322.1	AC004009.3	0.0	2.42816	0
ENSG00000279655.1	AC004009.1	0.0	31.5193	2
ENSG00000279429.1	AC004009.2	0.0	0.508081	0
ENSG00000233830.2	EIF4HP1	0.9915590000000001	2.35384	0
ENSG00000213781.3	PSMC1P2	0.0	0.079502	0
ENSG00000235574.1	AC073150.6	0.03840855	0.89588	0
ENSG00000106049.8	HIBADH	42.3033	136.111	55
ENSG00000229893.2	AC004549.6	0.05484295	1.98883	0
ENSG00000106052.13	TAX1BP1	29.132649999999998	57.4772	56
ENSG00000153814.11	JAZF1	16.15035	87.6596	49
ENSG00000206623.1	RNU6-979P	0.0	0.0	0
ENSG00000234336.6	JAZF1-AS1	0.368261	5.45645	3
ENSG00000174495.12	AC005017.2	0.0	0.0	0
ENSG00000146592.16	CREB5	3.27861	19.1897	14
ENSG00000225286.1	AC005105.2	0.0	0.0	0
ENSG00000255690.2	TRIL	3.3787399999999996	36.1234	22
ENSG00000228421.2	AC005013.5	0.5033585	6.24813	2
ENSG00000272568.5	CTB-113D17.1	0.5824214999999999	2.91444	0
ENSG00000233517.1	AC005162.5	0.0	1.00058	0
ENSG00000106066.14	CPVL	7.7146349999999995	77.639	38
ENSG00000229452.1	AC005162.4	0.0	4.22577	0
ENSG00000106069.21	CHN2	3.1050500000000003	143.471	14
ENSG00000235669.1	AC004593.3	0.0	1.61891	0
ENSG00000237065.2	NANOGP4	0.024143949999999997	2.21717	0
ENSG00000223813.2	AC007255.8	0.4393245	4.44705	0
ENSG00000270196.1	RP11-550A18.1	0.0	0.0	0
ENSG00000176532.3	PRR15	0.7285010000000001	51.7669	9
ENSG00000225264.3	ZNRF2P2	1.708635	4.74779	0
ENSG00000223437.1	TMSB4XP3	0.0	0.0	0
ENSG00000227855.3	DPY19L2P3	0.9137315	7.07915	2
ENSG00000212024.2	MIR550A3	0.0	0.0	0
ENSG00000122574.10	WIPF3	3.70681	96.5592	21
ENSG00000136193.16	SCRN1	42.48065	318.252	53
ENSG00000227014.5	AC007285.6	0.278306	2.03063	0
ENSG00000106080.10	FKBP14	6.175625	34.0122	33
ENSG00000106086.18	PLEKHA8	3.83096	8.73382	13
ENSG00000231519.1	AC007285.7	0.155575	0.65628	0
ENSG00000180354.15	MTURN	41.3441	1847.66	53
ENSG00000230751.1	AC007036.4	0.1731915	0.835169	0
ENSG00000225907.1	RPS27P16	0.0	0.699232	0
ENSG00000227017.1	AC007036.6	0.1469575	1.64846	0
ENSG00000180233.10	ZNRF2	6.958075	32.9563	39
ENSG00000235859.5	AC006978.6	9.398430000000001	32.2635	41
ENSG00000281404.1	LINC01176	5.19989	18.92	30
ENSG00000106100.10	NOD1	6.89958	22.4796	33
ENSG00000006625.17	GGCT	30.32465	69.4734	55
ENSG00000196295.11	AC005154.6	10.357099999999999	28.1128	50
ENSG00000244480.1	AC005154.7	4.72985	15.401	25
ENSG00000264520.1	RP4-777O23.2	0.4685445	1.1053	0
ENSG00000226874.1	AC005154.8	0.773626	1.60814	0
ENSG00000263683.1	RP4-777O23.1	0.862717	2.54453	0
ENSG00000106105.13	GARS	54.251850000000005	370.342	56
ENSG00000106113.18	CRHR2	0.464264	7.26613	2
ENSG00000241644.2	INMT	8.41433	319.11	38
ENSG00000223419.1	AC006022.4	0.0	0.0	0
ENSG00000106125.14	MINDY4	5.54056	27.544	33
ENSG00000229263.1	AC004691.5	0.0748097	0.453317	0
ENSG00000240583.11	AQP1	133.022	1545.2	54
ENSG00000106128.18	GHRHR	0.039803149999999995	294.169	2
ENSG00000078549.14	ADCYAP1R1	3.120105	57.3082	25
ENSG00000232887.1	AC006466.5	0.0	3.13891	0
ENSG00000271027.1	RP11-463M14.1	0.0	0.0	0
ENSG00000164600.6	NEUROD6	0.0	38.274	8
ENSG00000231418.1	AC006380.3	0.0	1.5733	0
ENSG00000180347.13	CCDC129	0.01704385	2.35691	0
ENSG00000106341.10	PPP1R17	0.01567355	33.2851	4
ENSG00000154678.16	PDE1C	2.09839	14.4118	16
ENSG00000236460.1	SNX2P2	0.0	0.0	0
ENSG00000226468.2	AC018641.7	0.030945399999999998	3.44	0
ENSG00000226421.1	SLC25A5P5	0.05166305	1.22155	0
ENSG00000106355.9	LSM5	11.2691	34.9046	55
ENSG00000105778.18	AVL9	6.5604949999999995	12.329	42
ENSG00000229358.3	DPY19L1P1	2.761775	15.1595	9
ENSG00000237004.3	ZNRF2P1	1.12228	3.38975	0
ENSG00000273014.1	RP11-225B17.2	5.412865	11.9669	33
ENSG00000281332.1	LINC00997	3.4235800000000003	10.145	17
ENSG00000250756.1	RP11-225B17.1	0.0	0.0	0
ENSG00000231952.3	DPY19L1P2	0.43908749999999996	2.00027	0
ENSG00000272905.1	RP11-265E18.1	1.1314600000000001	4.73014	0
ENSG00000170852.10	KBTBD2	24.5069	40.8238	56
ENSG00000205763.13	RP9P	12.73515	28.8889	51
ENSG00000224573.1	AC083863.5	0.0	0.0	0
ENSG00000122642.10	FKBP9	39.54045	161.303	55
ENSG00000252821.1	RNU6-388P	0.234919	1.14432	0
ENSG00000122643.18	NT5C3A	16.659950000000002	106.411	56
ENSG00000229054.1	RPS29P14	0.0	0.416822	0
ENSG00000241420.3	RN7SL505P	0.0	0.189367	0
ENSG00000164610.8	RP9	14.6508	29.6549	55
ENSG00000228015.1	AC074338.5	0.0	0.162776	0
ENSG00000122507.20	BBS9	5.323175	16.2875	32
ENSG00000222741.1	RNA5SP229	0.0	0.0	0
ENSG00000224946.1	AC007312.3	0.0	0.541474	0
ENSG00000238090.1	AC006195.2	0.056317	0.685223	0
ENSG00000173862.3	RP11-89N17.1	0.144999	0.563772	0
ENSG00000227481.1	RP11-89N17.2	0.0	0.113664	0
ENSG00000236494.1	RP11-89N17.4	0.1150505	0.973683	0
ENSG00000233219.1	RP11-89N17.3	0.0	0.17037	0
ENSG00000164619.8	BMPER	1.51296	18.8563	8
ENSG00000236212.1	AC009262.2	0.0	0.0	0
ENSG00000202431.1	RNU6-438P	0.0	0.0	0
ENSG00000197085.11	NPSR1-AS1	0.0	0.107731	0
ENSG00000187258.13	NPSR1	0.0	0.212139	0
ENSG00000235379.1	RPL7P31	0.0	0.0	0
ENSG00000230356.1	NCAPD2P1	0.0	0.168664	0
ENSG00000242653.3	RN7SL132P	0.0	0.0	0
ENSG00000173852.14	DPY19L1	9.009975	32.3832	47
ENSG00000221669.1	MIR548N	0.0	0.0	0
ENSG00000189212.12	DPY19L2P1	0.05621295	10.6271	5
ENSG00000236592.5	S100A11P2	0.0	0.118967	0
ENSG00000164532.10	TBX20	0.0	20.7142	4
ENSG00000226063.1	AC009531.2	0.0	2.38418	0
ENSG00000235464.1	AC007652.1	0.0	0.0651035	0
ENSG00000122557.9	HERPUD2	25.19495	51.3365	56
ENSG00000271122.1	RP11-379H18.1	4.6127	10.5241	24
ENSG00000227544.8	AC018647.3	0.5246635	23.6683	9
ENSG00000228878.7	SEPT7-AS1	1.202165	4.35924	0
ENSG00000232736.1	AC007551.2	0.0	0.190898	0
ENSG00000122545.18	SEPT7	82.31015	173.725	56
ENSG00000274328.1	RP11-239C9.1	0.0	0.0787583	0
ENSG00000200446.1	RNU6-1085P	0.0	0.0	0
ENSG00000273580.1	RP11-609L3.2	0.0	0.143329	0
ENSG00000226102.3	SEPT7P3	0.2450175	0.779999	0
ENSG00000270889.1	RP11-609L3.1	0.0	0.265582	0
ENSG00000232930.1	AC083864.3	0.0	1.20489	0
ENSG00000205745.2	AC083864.4	0.0	0.526275	0
ENSG00000261184.1	RP11-196O2.1	0.0	2.57688	0
ENSG00000228815.1	MARK2P13	0.0	0.25158	0
ENSG00000271117.1	RP11-377H23.1	0.0	0.0	0
ENSG00000122547.10	EEPD1	7.464385	22.541	35
ENSG00000228770.1	AC007327.6	0.0	0.0	0
ENSG00000229679.1	AC007327.5	0.0	0.265375	0
ENSG00000234457.1	AC006960.5	0.0	0.0	0
ENSG00000260070.1	RP11-182J23.1	0.172679	1.39879	0
ENSG00000164542.12	KIAA0895	2.605295	20.9525	8
ENSG00000011426.10	ANLN	1.3606150000000001	238.587	20
ENSG00000237400.1	AC006960.7	0.0	0.502928	0
ENSG00000136250.11	AOAH	1.84362	86.9944	8
ENSG00000230539.1	AOAH-IT1	0.0	2.19568	0
ENSG00000272984.1	RP11-85E16.1	0.106262	2.72661	0
ENSG00000229424.1	AC007349.4	0.0	3.41521	0
ENSG00000235728.1	AC007349.5	0.0	0.631159	0
ENSG00000225739.1	NPM1P18	0.0	0.144294	0
ENSG00000230831.1	AC007349.7	0.0	0.0	0
ENSG00000155849.15	ELMO1	10.0903	59.9866	44
ENSG00000221325.1	MIR1200	0.0	0.0	0
ENSG00000224101.1	ELMO1-AS1	0.0	0.0	0
ENSG00000224706.1	RPS17P13	0.0	0.0	0
ENSG00000222869.1	RNU6-565P	0.0	0.0	0
ENSG00000213744.3	RPS10P14	0.0	0.0776611	0
ENSG00000178503.6	NECAP1P1	0.0	0.0	0
ENSG00000187037.8	GPR141	0.1380405	8.53262	2
ENSG00000283444.1	RP11-605P22.1	0.0	0.689558	0
ENSG00000225314.1	AC018634.9	0.0	0.266071	0
ENSG00000086288.11	NME8	0.162322	14.4543	2
ENSG00000106483.11	SFRP4	2.872945	562.501	25
ENSG00000086289.11	EPDR1	23.86125	146.99	51
ENSG00000010270.13	STARD3NL	29.2348	55.879	56
ENSG00000227191.8	TRGC2	1.6604	30.8138	7
ENSG00000211687.1	TRGJ2	0.0	0.0	0
ENSG00000211688.1	TRGJP2	0.0	5.73587	4
ENSG00000211689.7	TRGC1	0.35519999999999996	39.2195	3
ENSG00000211690.1	TRGJ1	0.0	7.07013	2
ENSG00000211691.2	TRGJP	0.0	55.2909	2
ENSG00000211692.1	TRGJP1	0.0	4.44391	0
ENSG00000211693.2	TRGV11	0.0	0.0	0
ENSG00000231202.1	TRGVB	0.0	0.300942	0
ENSG00000211694.2	TRGV10	0.228833	6.8059	3
ENSG00000231916.1	AC006033.22	0.06900735	1.80335	0
ENSG00000211695.2	TRGV9	0.08785280000000001	1.51212	0
ENSG00000225992.1	TRGVA	0.0	0.413361	0
ENSG00000272908.1	RP11-121A8.1	0.15889599999999998	1.92606	0
ENSG00000211696.2	TRGV8	0.0383195	1.96641	0
ENSG00000249978.1	TRGV7	0.187066	2.51949	0
ENSG00000226212.2	TRGV6	0.0	3.40121	0
ENSG00000281103.1	TRG-AS1	0.2486715	23.672	3
ENSG00000228668.1	TRGV5P	0.159727	4.86231	0
ENSG00000211697.4	TRGV5	0.0602139	4.89797	0
ENSG00000211698.2	TRGV4	0.18319000000000002	6.76111	2
ENSG00000211699.2	TRGV3	0.173375	5.46692	2
ENSG00000233306.2	TRGV2	0.1109965	4.67439	0
ENSG00000211701.2	TRGV1	0.0	0.563376	0
ENSG00000078053.16	AMPH	3.4603	75.2832	21
ENSG00000241756.3	RN7SL83P	0.0	0.0	0
ENSG00000227404.1	KRT8P20	0.0	0.0179317	0
ENSG00000164556.7	FAM183BP	0.1412365	67.2587	2
ENSG00000006715.15	VPS41	17.20145	28.7111	55
ENSG00000106536.19	POU6F2	0.07826654999999999	1.93146	0
ENSG00000233854.1	POU6F2-AS2	0.0	0.116553	0
ENSG00000224122.1	POU6F2-AS1	0.0	1.76288	0
ENSG00000227172.2	AC011290.4	0.0	1.85362	0
ENSG00000241127.7	YAE1D1	12.55495	26.1718	54
ENSG00000236015.1	AC011290.5	2.8322700000000003	9.95579	11
ENSG00000231951.1	AC004837.4	0.0	0.0	0
ENSG00000006451.7	RALA	22.4277	64.9308	55
ENSG00000228554.1	AC004837.5	0.38586149999999997	2.50169	0
ENSG00000188185.11	LINC00265	6.3218250000000005	63.8112	35
ENSG00000252480.1	RNU6-719P	0.0	0.0	0
ENSG00000270797.1	RP5-1173I20.1	0.0	0.239755	0
ENSG00000226220.1	CICP22	0.0833776	0.882954	0
ENSG00000237251.2	AC072061.2	0.0	0.752212	0
ENSG00000231198.1	AC004987.10	0.0	0.0	0
ENSG00000233225.3	AC004987.9	1.47416	5.19882	2
ENSG00000175741.5	RWDD4P2	2.054465	7.11374	3
ENSG00000242855.3	RN7SL496P	0.0	0.0	0
ENSG00000259826.1	RP11-467D6.1	1.144625	3.92389	0
ENSG00000065883.14	CDK13	18.63955	33.4895	56
ENSG00000273444.1	RP5-1147A1.2	0.0	3.98474	0
ENSG00000270577.1	RP5-1147A1.1	0.0	0.21232	0
ENSG00000168303.6	MPLKIP	5.285399999999999	11.8359	32
ENSG00000175600.15	SUGCT	1.4268450000000001	25.9622	8
ENSG00000248711.1	THUMPD3P1	0.0	0.0	0
ENSG00000203446.2	AC004988.1	0.0	1.2273	0
ENSG00000227658.1	AC005160.3	0.0	0.643153	0
ENSG00000232458.1	LINC01450	0.0	0.314996	0
ENSG00000224017.1	LINC01449	0.0	2.54922	0
ENSG00000122641.10	INHBA	0.853793	21.2235	8
ENSG00000224116.6	INHBA-AS1	0.0625813	3.6788	0
ENSG00000106571.12	GLI3	3.9985299999999997	26.9561	23
ENSG00000213721.3	HMGN2P30	0.0	0.0	0
ENSG00000238284.1	LINC01448	0.0	0.497353	0
ENSG00000229161.2	TCP1P1	0.03398525	0.103079	0
ENSG00000231539.1	AC010132.10	0.0	0.0	0
ENSG00000261019.1	RP11-111K18.2	0.568516	2.74116	0
ENSG00000136197.12	C7orf25	7.270175	17.0588	45
ENSG00000106588.10	PSMA2	34.10915	121.792	56
ENSG00000106591.3	MRPL32	21.7793	43.3349	55
ENSG00000232006.8	AC005537.2	0.0211823	0.45844	0
ENSG00000002746.14	HECW1	0.09926725	7.95306	5
ENSG00000181211.1	HECW1-IT1	0.0	2.22096	0
ENSG00000264069.3	MIR3943	0.0	3.35749	0
ENSG00000252983.1	RNU7-35P	0.0	0.0	0
ENSG00000223258.1	RNU6-575P	0.0	0.0	0
ENSG00000228680.1	AC004692.4	0.0	2.94067	0
ENSG00000213717.3	AC004692.5	0.0	1.30967	0
ENSG00000231638.1	AC011738.4	0.027874299999999998	0.590801	0
ENSG00000164543.5	STK17A	11.21895	55.5737	53
ENSG00000106603.18	COA1	6.508509999999999	13.5684	43
ENSG00000106605.10	BLVRA	41.14905	106.818	55
ENSG00000229497.1	AC005189.6	0.0	0.557691	0
ENSG00000062582.13	MRPS24	79.80250000000001	172.816	56
ENSG00000106608.16	URGCP	16.09885	36.8924	55
ENSG00000237972.1	TUBG1P	0.16441450000000002	1.32852	0
ENSG00000078967.12	UBE2D4	11.9094	37.2864	55
ENSG00000241057.2	AC004985.12	6.92802	21.7131	42
ENSG00000239556.3	AC004951.5	6.96365	61.3631	39
ENSG00000136206.3	SPDYE1	0.29724300000000003	9.08274	2
ENSG00000228434.1	AC004951.6	0.2464685	0.546408	0
ENSG00000272655.2	POLR2J4	8.93874	18.2055	44
ENSG00000228903.7	RASA4CP	3.01499	7.33211	12
ENSG00000235314.1	LINC00957	5.120115	22.7757	31
ENSG00000136279.20	DBNL	24.43165	68.2855	56
ENSG00000122678.16	POLM	19.49115	45.6724	49
ENSG00000283969.1	MIR6838	0.0	0.0	0
ENSG00000106624.10	AEBP1	101.9864	2315.05	53
ENSG00000106628.10	POLD2	49.36335	113.294	56
ENSG00000252848.1	RNA5SP230	0.0	0.0	0
ENSG00000106631.8	MYL7	0.809342	7135.04	4
ENSG00000106633.15	GCK	0.9215420000000001	34.5013	5
ENSG00000106636.7	YKT6	51.957899999999995	108.953	56
ENSG00000058404.19	CAMK2B	0.7678955000000001	275.183	20
ENSG00000279853.1	RP5-844F9.1	0.1350225	1.00011	0
ENSG00000015676.17	NUDCD3	24.679299999999998	56.6569	55
ENSG00000146677.7	AC004453.8	4.5131	15.7672	26
ENSG00000200456.1	RNU6-1097P	0.0	0.0	0
ENSG00000225443.1	AC004938.5	0.0	0.0	0
ENSG00000015520.14	NPC1L1	0.4197885	30.4785	2
ENSG00000136271.10	DDX56	44.6661	105.511	56
ENSG00000158604.14	TMED4	52.037	136.305	56
ENSG00000271586.1	RP11-52M17.1	0.0	0.0	0
ENSG00000105953.14	OGDH	63.6012	222.198	56
ENSG00000122515.14	ZMIZ2	55.6318	135.573	56
ENSG00000228596.1	AC013436.6	0.0	1.25336	0
ENSG00000196262.13	PPIA	223.7	668.895	56
ENSG00000105968.18	H2AFV	52.52645	152.236	56
ENSG00000234183.1	LINC01952	0.0	5.18164	2
ENSG00000146676.8	PURB	16.87435	51.2382	56
ENSG00000272768.1	RP4-673M15.1	0.860153	4.56666	0
ENSG00000230160.1	AC004854.5	0.07590165	0.796672	0
ENSG00000260997.1	RP4-647J21.1	0.430009	41.2071	5
ENSG00000136286.14	MYO1G	1.9856099999999999	273.483	9
ENSG00000232956.8	SNHG15	12.00805	48.7535	53
ENSG00000136280.15	CCM2	26.2165	62.9808	56
ENSG00000136274.8	NACAD	8.227675	74.8489	34
ENSG00000136270.13	TBRG4	34.50625	75.4144	56
ENSG00000206838.1	SNORA5A	1.5716350000000001	3.33551	0
ENSG00000201772.1	SNORA5C	1.5455800000000002	3.51185	0
ENSG00000200656.1	SNORA5B	0.346654	1.13999	0
ENSG00000122679.8	RAMP3	29.445700000000002	220.442	50
ENSG00000275295.1	RP11-111G20.3	0.0	0.0	0
ENSG00000234359.3	ELK1P1	0.0	0.135457	0
ENSG00000225537.1	AC073325.1	0.0	0.0	0
ENSG00000226999.1	AC073325.2	0.0	0.0	0
ENSG00000164742.14	ADCY1	2.0461650000000002	67.2318	12
ENSG00000214765.8	SEPT7P2	12.901399999999999	51.476	54
ENSG00000272556.2	GTF2IP13	1.381135	69.6563	2
ENSG00000212450.1	RNU6-241P	0.0	0.0	0
ENSG00000235955.1	CICP20	0.0	0.877366	0
ENSG00000251378.1	AC096582.9	0.0	0.0	0
ENSG00000226838.1	AC096582.8	0.0	2.50618	0
ENSG00000202350.1	RNU6-326P	0.0	0.0	0
ENSG00000283247.1	RP11-638I8.1	0.0	0.0773439	0
ENSG00000146678.9	IGFBP1	0.07014885	380.045	3
ENSG00000146674.14	IGFBP3	44.7532	325.529	46
ENSG00000237471.1	AC073115.6	0.0	1.42466	0
ENSG00000229628.1	AC073115.7	0.0	0.583885	0
ENSG00000233952.1	FTLP15	0.0	0.241152	0
ENSG00000221971.3	TTC4P1	0.0	0.296535	0
ENSG00000224547.1	ZNF619P1	0.0	0.0	0
ENSG00000229459.1	AC023669.1	0.0	0.164872	0
ENSG00000237760.1	AC092657.2	0.0	0.0	0
ENSG00000240355.1	AC004869.3	0.0	1.02596	0
ENSG00000230680.2	AC004869.2	0.0	8.6228	2
ENSG00000224519.1	HMGN1P19	0.0	0.0	0
ENSG00000233539.5	AC011294.3	0.0	0.243117	0
ENSG00000242948.1	EPS15P1	0.0	0.120178	0
ENSG00000232072.1	AC004901.1	0.0	0.377474	0
ENSG00000223829.5	AC004870.4	0.0	0.686369	0
ENSG00000229192.6	AC004870.3	0.0	1.21423	0
ENSG00000242552.1	MRPL42P4	0.0	0.0	0
ENSG00000214754.3	AC004870.5	0.0	1.0429	0
ENSG00000136205.16	TNS3	21.69495	96.5907	54
ENSG00000236078.1	LINC01447	0.0403446	0.706992	0
ENSG00000221845.4	C7orf65	0.0	0.0617775	0
ENSG00000136273.11	HUS1	6.82658	12.9746	40
ENSG00000146666.5	LINC00525	0.0488008	1.45415	0
